datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,energy_kwh,sub_metering_1_kwh,sub_metering_2_kwh,sub_metering_3_kwh,other_energy_kwh,was_imputed,observed_minutes,coverage_pct,year,month,month_name,day_name,hour,day_type
2008-02-04 20:00:00,2.1271333333333335,0.0498,236.13716666666667,9.036666666666667,2.127133333333333,0.0,0.021,0.0,2.106133333333333,0,60,100.0,2008,2,Feb,Monday,20,Weekday
2008-02-04 21:00:00,2.5749333333333335,0.0788,236.90383333333332,10.883333333333333,2.5749333333333335,0.0,0.017,0.7150000000000001,1.8429333333333333,0,60,100.0,2008,2,Feb,Monday,21,Weekday
2008-02-04 22:00:00,0.6392333333333333,0.08536666666666666,241.95166666666668,2.65,0.6392333333333333,0.0,0.0,0.0,0.6392333333333333,0,60,100.0,2008,2,Feb,Monday,22,Weekday
2008-02-04 23:00:00,0.3030333333333334,0.046200000000000005,244.21783333333332,1.2266666666666666,0.3030333333333333,0.0,0.0,0.0,0.3030333333333333,0,60,100.0,2008,2,Feb,Monday,23,Weekday
2008-02-05 00:00:00,0.3171666666666667,0.08936666666666666,244.786,1.3533333333333333,0.31716666666666665,0.0,0.039,0.0,0.2781666666666667,0,60,100.0,2008,2,Feb,Tuesday,0,Weekday
2008-02-05 01:00:00,0.2772,0.0438,243.85683333333333,1.18,0.2772,0.0,0.0,0.0,0.2772,0,60,100.0,2008,2,Feb,Tuesday,1,Weekday
2008-02-05 02:00:00,0.2678333333333333,0.03913333333333333,245.41966666666667,1.16,0.2678333333333333,0.0,0.0,0.0,0.2678333333333333,0,60,100.0,2008,2,Feb,Tuesday,2,Weekday
2008-02-05 03:00:00,0.2964,0.07593333333333334,243.31550000000001,1.2633333333333332,0.2964,0.0,0.033,0.0,0.2634,0,60,100.0,2008,2,Feb,Tuesday,3,Weekday
2008-02-05 04:00:00,0.2730666666666667,0.049933333333333337,243.85916666666665,1.1966666666666665,0.2730666666666667,0.0,0.006,0.0,0.2670666666666667,0,60,100.0,2008,2,Feb,Tuesday,4,Weekday
2008-02-05 05:00:00,0.7068,0.0579,242.75016666666667,2.9466666666666668,0.7068,0.0,0.0,0.425,0.28180000000000005,0,60,100.0,2008,2,Feb,Tuesday,5,Weekday
2008-02-05 06:00:00,1.7639,0.07010000000000001,241.25716666666668,7.4366666666666665,1.7639,0.0,0.0,0.598,1.1659,0,60,100.0,2008,2,Feb,Tuesday,6,Weekday
2008-02-05 07:00:00,2.6218333333333335,0.11309999999999999,240.32416666666668,10.896666666666667,2.6218333333333335,0.103,0.039,1.064,1.4158333333333333,0,60,100.0,2008,2,Feb,Tuesday,7,Weekday
2008-02-05 08:00:00,1.9673,0.054799999999999995,240.536,8.190000000000001,1.9673,0.46599999999999997,0.0,1.065,0.4363,0,60,100.0,2008,2,Feb,Tuesday,8,Weekday
2008-02-05 09:00:00,2.0987999999999998,0.03716666666666667,237.35600000000002,8.843333333333334,2.0987999999999998,0.529,0.0,1.038,0.5317999999999999,0,60,100.0,2008,2,Feb,Tuesday,9,Weekday
2008-02-05 10:00:00,1.3525,0.08496666666666666,240.12550000000002,5.62,1.3525,0.0,0.034,0.95,0.36850000000000005,0,60,100.0,2008,2,Feb,Tuesday,10,Weekday
2008-02-05 11:00:00,0.6911333333333334,0.0905,240.46933333333334,2.9633333333333334,0.6911333333333334,0.0,0.289,0.0,0.40213333333333334,0,60,100.0,2008,2,Feb,Tuesday,11,Weekday
2008-02-05 12:00:00,3.0060000000000002,0.06760000000000001,239.429,12.55,3.0060000000000002,0.0,1.325,0.998,0.683,0,60,100.0,2008,2,Feb,Tuesday,12,Weekday
2008-02-05 13:00:00,3.8758,0.23456666666666667,238.2515,16.41,3.8758,0.0,1.939,1.045,0.8918,0,60,100.0,2008,2,Feb,Tuesday,13,Weekday
2008-02-05 14:00:00,2.2129666666666665,0.08943333333333332,241.94966666666667,9.229999999999999,2.2129666666666665,0.0,0.663,1.077,0.4729666666666667,0,60,100.0,2008,2,Feb,Tuesday,14,Weekday
2008-02-05 15:00:00,1.4234666666666667,0.05226666666666667,244.39283333333333,5.793333333333333,1.4234666666666667,0.0,0.0,1.0979999999999999,0.32546666666666674,0,60,100.0,2008,2,Feb,Tuesday,15,Weekday
2008-02-05 16:00:00,1.6517666666666666,0.08316666666666667,244.1215,6.7266666666666675,1.6517666666666666,0.0,0.029,1.0959999999999999,0.5267666666666667,0,60,100.0,2008,2,Feb,Tuesday,16,Weekday
2008-02-05 17:00:00,2.923566666666667,0.2368,238.18716666666666,12.226666666666667,2.923566666666667,0.0,0.026000000000000002,1.044,1.8535666666666668,0,60,100.0,2008,2,Feb,Tuesday,17,Weekday
2008-02-05 18:00:00,2.8958333333333335,0.20466666666666666,235.52183333333332,12.233333333333333,2.8958333333333335,0.0,0.0,1.022,1.8738333333333332,0,60,100.0,2008,2,Feb,Tuesday,18,Weekday
2008-02-05 19:00:00,2.9078,0.16486666666666666,234.03383333333335,12.41,2.9078,0.0,1.083,0.35900000000000004,1.4658,0,60,100.0,2008,2,Feb,Tuesday,19,Weekday
2008-02-05 20:00:00,3.8222,0.31456666666666666,235.54799999999997,16.276666666666667,3.8222,0.0,1.859,0.0,1.9632,0,60,100.0,2008,2,Feb,Tuesday,20,Weekday
2008-02-05 21:00:00,2.158466666666667,0.08883333333333333,239.0645,9.063333333333333,2.1584666666666665,0.0,0.369,0.065,1.7244666666666666,0,60,100.0,2008,2,Feb,Tuesday,21,Weekday
2008-02-05 22:00:00,1.3572,0.07766666666666668,242.69383333333332,5.593333333333334,1.3572,0.0,0.036000000000000004,0.7729999999999999,0.5482,0,60,100.0,2008,2,Feb,Tuesday,22,Weekday
2008-02-05 23:00:00,0.33859999999999996,0.1253,246.19683333333333,1.49,0.3386,0.0,0.034,0.0,0.3046,0,60,100.0,2008,2,Feb,Tuesday,23,Weekday
2008-02-06 00:00:00,0.3256,0.10583333333333332,243.54500000000002,1.4033333333333333,0.3256,0.0,0.041,0.0,0.2846,0,60,100.0,2008,2,Feb,Wednesday,0,Weekday
2008-02-06 01:00:00,0.2860666666666667,0.04713333333333333,242.04666666666665,1.22,0.2860666666666667,0.0,0.009000000000000001,0.0,0.2770666666666667,0,60,100.0,2008,2,Feb,Wednesday,1,Weekday
2008-02-06 02:00:00,0.29266666666666663,0.05606666666666667,244.92633333333333,1.2333333333333334,0.2926666666666667,0.0,0.01,0.0,0.2826666666666667,0,60,100.0,2008,2,Feb,Wednesday,2,Weekday
2008-02-06 03:00:00,0.3246333333333334,0.1094,244.12983333333335,1.4433333333333331,0.32463333333333333,0.0,0.055,0.0,0.26963333333333334,0,60,100.0,2008,2,Feb,Wednesday,3,Weekday
2008-02-06 04:00:00,0.2764,0.047466666666666664,243.40616666666668,1.21,0.2764,0.0,0.004,0.0,0.2724,0,60,100.0,2008,2,Feb,Wednesday,4,Weekday
2008-02-06 05:00:00,0.2805666666666667,0.05043333333333334,241.77933333333334,1.2,0.2805666666666667,0.0,0.0,0.0,0.2805666666666667,0,60,100.0,2008,2,Feb,Wednesday,5,Weekday
2008-02-06 06:00:00,1.2372,0.12423333333333333,243.15116666666665,5.193333333333333,1.2372,0.0,0.042,0.568,0.6272,0,60,100.0,2008,2,Feb,Wednesday,6,Weekday
2008-02-06 07:00:00,2.4375333333333336,0.08426666666666667,239.71716666666669,10.136666666666667,2.4375333333333336,0.01,0.0,1.058,1.3695333333333335,0,60,100.0,2008,2,Feb,Wednesday,7,Weekday
2008-02-06 08:00:00,1.9311333333333331,0.06746666666666666,240.97766666666666,7.989999999999999,1.9311333333333334,0.526,0.0,1.069,0.3361333333333334,0,60,100.0,2008,2,Feb,Wednesday,8,Weekday
2008-02-06 09:00:00,1.9799666666666667,0.07203333333333334,228.157,8.713333333333333,1.9799666666666667,0.554,0.035,0.96,0.43096666666666655,0,60,100.0,2008,2,Feb,Wednesday,9,Weekday
2008-02-06 10:00:00,1.3931666666666667,0.052899999999999996,227.422,6.180000000000001,1.3931666666666667,0.0,0.005,0.9550000000000001,0.43316666666666664,0,60,100.0,2008,2,Feb,Wednesday,10,Weekday
2008-02-06 11:00:00,1.1047666666666667,0.03233333333333333,228.81199999999998,4.9366666666666665,1.1047666666666667,0.0,0.0,0.641,0.4637666666666666,0,60,100.0,2008,2,Feb,Wednesday,11,Weekday
2008-02-06 12:00:00,0.5389666666666667,0.09633333333333334,230.14133333333334,2.6,0.5389666666666667,0.0,0.024,0.0,0.5149666666666667,0,60,100.0,2008,2,Feb,Wednesday,12,Weekday
2008-02-06 13:00:00,0.33030000000000004,0.07103333333333334,232.0875,1.49,0.3303,0.0,0.016,0.0,0.3143,0,60,100.0,2008,2,Feb,Wednesday,13,Weekday
2008-02-06 14:00:00,0.272,0.0397,232.39683333333332,1.1733333333333331,0.272,0.0,0.0,0.0,0.272,0,60,100.0,2008,2,Feb,Wednesday,14,Weekday
2008-02-06 15:00:00,0.3635,0.07083333333333333,233.91899999999998,1.66,0.3635,0.0,0.015,0.0,0.34850000000000003,0,60,100.0,2008,2,Feb,Wednesday,15,Weekday
2008-02-06 16:00:00,0.5141,0.13176666666666667,246.09233333333336,2.1666666666666665,0.5141,0.0,0.025,0.16699999999999998,0.3221,0,60,100.0,2008,2,Feb,Wednesday,16,Weekday
2008-02-06 17:00:00,0.8194666666666667,0.0586,242.51233333333332,3.393333333333333,0.8194666666666667,0.0,0.0,0.5509999999999999,0.26846666666666674,0,60,100.0,2008,2,Feb,Wednesday,17,Weekday
2008-02-06 18:00:00,1.3898000000000001,0.05606666666666667,240.40483333333336,5.783333333333333,1.3898,0.0,0.008,0.0,1.3818,0,60,100.0,2008,2,Feb,Wednesday,18,Weekday
2008-02-06 19:00:00,2.7136,0.19433333333333333,237.41033333333334,11.41,2.7136,0.0,0.03,0.499,2.1846,0,60,100.0,2008,2,Feb,Wednesday,19,Weekday
2008-02-06 20:00:00,3.6168666666666667,0.0593,238.09066666666666,15.163333333333332,3.6168666666666667,0.479,0.0,1.044,2.0938666666666665,0,60,100.0,2008,2,Feb,Wednesday,20,Weekday
2008-02-06 21:00:00,3.4541,0.1236,237.16133333333335,14.610000000000001,3.4541,0.5449999999999999,0.017,0.304,2.5881,0,60,100.0,2008,2,Feb,Wednesday,21,Weekday
2008-02-06 22:00:00,1.1157000000000001,0.10276666666666667,240.27316666666667,4.7,1.1157,0.0,0.02,0.065,1.0307,0,60,100.0,2008,2,Feb,Wednesday,22,Weekday
2008-02-06 23:00:00,0.8275666666666666,0.05043333333333333,243.36916666666667,3.396666666666667,0.8275666666666667,0.0,0.0,0.5469999999999999,0.2805666666666667,0,60,100.0,2008,2,Feb,Wednesday,23,Weekday
2008-02-07 00:00:00,0.2829666666666667,0.058866666666666664,243.7285,1.1933333333333331,0.28296666666666664,0.0,0.015,0.0,0.2679666666666667,0,60,100.0,2008,2,Feb,Thursday,0,Weekday
2008-02-07 01:00:00,0.3044,0.09466666666666666,243.39100000000002,1.3533333333333333,0.3044,0.0,0.022,0.0,0.2824,0,60,100.0,2008,2,Feb,Thursday,1,Weekday
2008-02-07 02:00:00,0.2801666666666666,0.0547,244.85783333333333,1.1933333333333331,0.2801666666666667,0.0,0.0,0.0,0.2801666666666667,0,60,100.0,2008,2,Feb,Thursday,2,Weekday
2008-02-07 03:00:00,0.2824666666666667,0.059166666666666666,243.87533333333334,1.2166666666666666,0.28246666666666664,0.0,0.002,0.0,0.2804666666666667,0,60,100.0,2008,2,Feb,Thursday,3,Weekday
2008-02-07 04:00:00,0.3070333333333333,0.09366666666666666,244.13583333333332,1.3033333333333335,0.3070333333333333,0.0,0.034,0.0,0.27303333333333335,0,60,100.0,2008,2,Feb,Thursday,4,Weekday
2008-02-07 05:00:00,0.2659666666666667,0.04203333333333333,244.22016666666664,1.1566666666666667,0.2659666666666667,0.0,0.0,0.0,0.2659666666666667,0,60,100.0,2008,2,Feb,Thursday,5,Weekday
2008-02-07 06:00:00,1.6433333333333333,0.054266666666666664,241.5366666666667,6.8966666666666665,1.6433333333333333,0.0,0.0,0.483,1.1603333333333334,0,60,100.0,2008,2,Feb,Thursday,6,Weekday
2008-02-07 07:00:00,2.4281,0.11473333333333334,238.37983333333332,10.146666666666667,2.4281,0.0,0.036000000000000004,1.047,1.3451,0,60,100.0,2008,2,Feb,Thursday,7,Weekday
2008-02-07 08:00:00,1.5332666666666666,0.07036666666666667,240.301,6.326666666666666,1.5332666666666666,0.0,0.0,1.064,0.4692666666666667,0,60,100.0,2008,2,Feb,Thursday,8,Weekday
2008-02-07 09:00:00,1.3377333333333332,0.08873333333333333,238.199,5.536666666666666,1.3377333333333334,0.0,0.0,1.045,0.29273333333333335,0,60,100.0,2008,2,Feb,Thursday,9,Weekday
2008-02-07 10:00:00,1.3446666666666667,0.10033333333333334,238.41266666666667,5.569999999999999,1.3446666666666667,0.0,0.037,1.047,0.26066666666666666,0,60,100.0,2008,2,Feb,Thursday,10,Weekday
2008-02-07 11:00:00,1.3135666666666668,0.05143333333333333,238.06466666666665,5.4433333333333325,1.3135666666666668,0.0,0.0,1.044,0.26956666666666673,0,60,100.0,2008,2,Feb,Thursday,11,Weekday
2008-02-07 12:00:00,1.0052,0.04606666666666667,238.16533333333334,4.1433333333333335,1.0052,0.0,0.0,0.748,0.25720000000000004,0,60,100.0,2008,2,Feb,Thursday,12,Weekday
2008-02-07 13:00:00,0.2873,0.07126666666666666,239.3615,1.1933333333333331,0.2873,0.0,0.023,0.0,0.2643,0,60,100.0,2008,2,Feb,Thursday,13,Weekday
2008-02-07 14:00:00,0.495,0.08203333333333333,241.50366666666665,2.3233333333333333,0.495,0.0,0.015,0.0,0.48,0,60,100.0,2008,2,Feb,Thursday,14,Weekday
2008-02-07 15:00:00,0.47200000000000003,0.052366666666666666,245.26450000000003,2.143333333333333,0.472,0.0,0.0,0.0,0.472,0,60,100.0,2008,2,Feb,Thursday,15,Weekday
2008-02-07 16:00:00,0.3155,0.07383333333333333,243.81383333333332,1.3666666666666667,0.3155,0.0,0.012,0.0,0.3035,0,60,100.0,2008,2,Feb,Thursday,16,Weekday
2008-02-07 17:00:00,0.3331,0.07193333333333334,241.671,1.4,0.3331,0.0,0.026000000000000002,0.0,0.3071,0,60,100.0,2008,2,Feb,Thursday,17,Weekday
2008-02-07 18:00:00,0.6240333333333333,0.046766666666666665,238.16616666666667,2.6233333333333335,0.6240333333333333,0.0,0.0,0.0,0.6240333333333333,0,60,100.0,2008,2,Feb,Thursday,18,Weekday
2008-02-07 19:00:00,1.5090999999999999,0.0844,239.47483333333332,6.286666666666666,1.5090999999999999,0.0,0.001,0.0,1.5081,0,60,100.0,2008,2,Feb,Thursday,19,Weekday
2008-02-07 20:00:00,3.4857,0.15933333333333335,236.25966666666667,14.823333333333332,3.4857,0.0,0.035,0.882,2.5686999999999998,0,60,100.0,2008,2,Feb,Thursday,20,Weekday
2008-02-07 21:00:00,2.992366666666667,0.0809,237.82233333333335,12.606666666666666,2.992366666666667,0.0,0.0,0.729,2.2633666666666667,0,60,100.0,2008,2,Feb,Thursday,21,Weekday
2008-02-07 22:00:00,1.4358666666666666,0.057433333333333336,240.359,6.036666666666666,1.4358666666666666,0.0,0.0,0.0,1.4358666666666666,0,60,100.0,2008,2,Feb,Thursday,22,Weekday
2008-02-07 23:00:00,1.0263333333333333,0.10246666666666666,244.7288333333333,4.26,1.0263333333333333,0.0,0.037,0.0,0.9893333333333334,0,60,100.0,2008,2,Feb,Thursday,23,Weekday
2008-02-08 00:00:00,0.6226333333333333,0.044566666666666664,243.142,2.603333333333333,0.6226333333333334,0.0,0.0,0.0,0.6226333333333334,0,60,100.0,2008,2,Feb,Friday,0,Weekday
2008-02-08 01:00:00,0.27183333333333337,0.045200000000000004,242.50733333333335,1.1866666666666668,0.2718333333333333,0.0,0.0,0.0,0.2718333333333333,0,60,100.0,2008,2,Feb,Friday,1,Weekday
2008-02-08 02:00:00,0.3298,0.1177,245.31516666666667,1.3966666666666667,0.3298,0.0,0.036000000000000004,0.0,0.2938,0,60,100.0,2008,2,Feb,Friday,2,Weekday
2008-02-08 03:00:00,0.2763666666666667,0.04633333333333333,245.053,1.1766666666666665,0.27636666666666665,0.0,0.0,0.0,0.27636666666666665,0,60,100.0,2008,2,Feb,Friday,3,Weekday
2008-02-08 04:00:00,0.49966666666666665,0.04053333333333333,243.80316666666667,2.086666666666667,0.4996666666666667,0.0,0.0,0.23099999999999998,0.26866666666666666,0,60,100.0,2008,2,Feb,Friday,4,Weekday
2008-02-08 05:00:00,0.7682,0.0858,242.565,3.19,0.7682,0.0,0.029,0.46299999999999997,0.27620000000000006,0,60,100.0,2008,2,Feb,Friday,5,Weekday
2008-02-08 06:00:00,0.5896,0.05563333333333333,242.29366666666667,2.55,0.5896,0.0,0.007,0.0,0.5826,0,60,100.0,2008,2,Feb,Friday,6,Weekday
2008-02-08 07:00:00,1.3435333333333332,0.0518,239.35150000000002,5.653333333333333,1.3435333333333332,0.0,0.0,0.511,0.8325333333333333,0,60,100.0,2008,2,Feb,Friday,7,Weekday
2008-02-08 08:00:00,1.8149000000000002,0.06976666666666667,240.06516666666667,7.493333333333334,1.8149,0.0,0.0,1.062,0.7529,0,60,100.0,2008,2,Feb,Friday,8,Weekday
2008-02-08 09:00:00,1.8591666666666666,0.0843,236.645,7.86,1.8591666666666666,0.0,0.037,1.032,0.7901666666666666,0,60,100.0,2008,2,Feb,Friday,9,Weekday
2008-02-08 10:00:00,1.5505666666666664,0.0551,238.347,6.553333333333333,1.5505666666666666,0.0,0.0,1.046,0.5045666666666666,0,60,100.0,2008,2,Feb,Friday,10,Weekday
2008-02-08 11:00:00,1.0592,0.058833333333333335,240.08950000000002,4.6866666666666665,1.0592,0.0,0.0,0.519,0.5402,0,60,100.0,2008,2,Feb,Friday,11,Weekday
2008-02-08 12:00:00,3.0393666666666665,0.3106333333333334,237.84883333333335,13.129999999999999,3.0393666666666665,0.0,1.344,0.29200000000000004,1.4033666666666667,0,60,100.0,2008,2,Feb,Friday,12,Weekday
2008-02-08 13:00:00,2.7601999999999998,0.1814,236.43166666666667,11.84,2.7601999999999998,0.5509999999999999,0.356,1.03,0.8231999999999999,0,60,100.0,2008,2,Feb,Friday,13,Weekday
2008-02-08 14:00:00,2.074533333333333,0.0651,241.12433333333334,8.693333333333333,2.0745333333333336,0.389,0.0,1.07,0.6155333333333334,0,60,100.0,2008,2,Feb,Friday,14,Weekday
2008-02-08 15:00:00,1.572,0.09133333333333334,242.92516666666668,6.503333333333333,1.572,0.0,0.035,1.0859999999999999,0.45100000000000007,0,60,100.0,2008,2,Feb,Friday,15,Weekday
2008-02-08 16:00:00,1.1014333333333333,0.049699999999999994,242.45133333333334,4.673333333333333,1.1014333333333333,0.0,0.004,0.6519999999999999,0.4454333333333334,0,60,100.0,2008,2,Feb,Friday,16,Weekday
2008-02-08 17:00:00,0.5014666666666667,0.048266666666666666,240.45733333333334,2.2533333333333334,0.5014666666666667,0.0,0.0,0.0,0.5014666666666667,0,60,100.0,2008,2,Feb,Friday,17,Weekday
2008-02-08 18:00:00,1.7074,0.12493333333333333,234.9575,7.363333333333333,1.7074,0.0,0.031,0.0,1.6764,0,60,100.0,2008,2,Feb,Friday,18,Weekday
2008-02-08 19:00:00,1.5746,0.0712,237.2415,6.723333333333333,1.5746,0.0,0.006,0.0,1.5686,0,60,100.0,2008,2,Feb,Friday,19,Weekday
2008-02-08 20:00:00,1.2638,0.04416666666666667,237.959,5.42,1.2638,0.0,0.0,0.0,1.2638,0,60,100.0,2008,2,Feb,Friday,20,Weekday
2008-02-08 21:00:00,1.2589333333333335,0.09733333333333333,238.576,5.46,1.2589333333333332,0.0,0.023,0.0,1.2359333333333333,0,60,100.0,2008,2,Feb,Friday,21,Weekday
2008-02-08 22:00:00,2.0077333333333334,0.08213333333333334,239.26116666666667,8.44,2.0077333333333334,0.0,0.013000000000000001,0.0,1.9947333333333332,0,60,100.0,2008,2,Feb,Friday,22,Weekday
2008-02-08 23:00:00,2.6624666666666665,0.06313333333333333,241.9835,10.996666666666666,2.6624666666666665,0.0,0.0,0.569,2.0934666666666666,0,60,100.0,2008,2,Feb,Friday,23,Weekday
2008-02-09 00:00:00,0.8502333333333334,0.062433333333333334,243.3961666666667,3.52,0.8502333333333333,0.0,0.007,0.040999999999999995,0.8022333333333334,0,60,100.0,2008,2,Feb,Saturday,0,Weekend
2008-02-09 01:00:00,0.3013333333333333,0.09326666666666666,243.20916666666665,1.2666666666666666,0.30133333333333334,0.0,0.03,0.0,0.2713333333333333,0,60,100.0,2008,2,Feb,Saturday,1,Weekend
2008-02-09 02:00:00,0.27626666666666666,0.047266666666666665,245.74083333333334,1.1233333333333335,0.27626666666666666,0.0,0.0,0.0,0.27626666666666666,0,60,100.0,2008,2,Feb,Saturday,2,Weekend
2008-02-09 03:00:00,0.26183333333333336,0.04533333333333334,245.18633333333335,1.02,0.2618333333333333,0.0,0.0,0.0,0.2618333333333333,0,60,100.0,2008,2,Feb,Saturday,3,Weekend
2008-02-09 04:00:00,0.30946666666666667,0.1016,243.94016666666667,1.2866666666666666,0.30946666666666667,0.0,0.036000000000000004,0.0,0.27346666666666664,0,60,100.0,2008,2,Feb,Saturday,4,Weekend
2008-02-09 05:00:00,0.27253333333333335,0.05043333333333333,243.853,1.1099999999999999,0.27253333333333335,0.0,0.0,0.0,0.27253333333333335,0,60,100.0,2008,2,Feb,Saturday,5,Weekend
2008-02-09 06:00:00,0.27626666666666666,0.053033333333333335,244.00233333333333,1.1700000000000002,0.27626666666666666,0.0,0.0,0.0,0.27626666666666666,0,60,100.0,2008,2,Feb,Saturday,6,Weekend
2008-02-09 07:00:00,0.32563333333333333,0.0873,241.11983333333333,1.3599999999999999,0.32563333333333333,0.0,0.025,0.027999999999999997,0.27263333333333334,0,60,100.0,2008,2,Feb,Saturday,7,Weekend
2008-02-09 08:00:00,2.1935,0.08056666666666666,240.17616666666666,9.139999999999999,2.1935,0.0,0.011,0.713,1.4695,0,60,100.0,2008,2,Feb,Saturday,8,Weekend
2008-02-09 09:00:00,1.4525000000000001,0.06143333333333333,241.8885,5.963333333333334,1.4525,0.0,0.0,0.717,0.7355,0,60,100.0,2008,2,Feb,Saturday,9,Weekend
2008-02-09 10:00:00,2.0767333333333333,0.04296666666666667,240.2695,8.66,2.0767333333333333,0.0,0.0,1.063,1.0137333333333334,0,60,100.0,2008,2,Feb,Saturday,10,Weekend
2008-02-09 11:00:00,2.7431,0.10953333333333333,236.76533333333333,11.620000000000001,2.7431,0.0,0.621,1.0330000000000001,1.0891,0,60,100.0,2008,2,Feb,Saturday,11,Weekend
2008-02-09 12:00:00,2.3239,0.08733333333333333,240.29083333333335,9.82,2.3239,0.757,0.053000000000000005,0.776,0.7379,0,60,100.0,2008,2,Feb,Saturday,12,Weekend
2008-02-09 13:00:00,1.8353,0.1157,242.89166666666668,7.59,1.8353,0.079,0.0,1.0859999999999999,0.6703000000000001,0,60,100.0,2008,2,Feb,Saturday,13,Weekend
2008-02-09 14:00:00,1.7557,0.10956666666666666,244.06283333333334,7.116666666666666,1.7557,0.0,0.039,1.097,0.6197,0,60,100.0,2008,2,Feb,Saturday,14,Weekend
2008-02-09 15:00:00,1.7613333333333334,0.081,243.33566666666667,7.2,1.7613333333333334,0.0,0.0,1.089,0.6723333333333334,0,60,100.0,2008,2,Feb,Saturday,15,Weekend
2008-02-09 16:00:00,1.3952,0.05473333333333333,242.564,5.696666666666667,1.3952,0.0,0.0,1.002,0.39320000000000005,0,60,100.0,2008,2,Feb,Saturday,16,Weekend
2008-02-09 17:00:00,0.6027666666666668,0.1085,243.10916666666665,2.57,0.6027666666666667,0.0,0.039,0.0,0.5637666666666666,0,60,100.0,2008,2,Feb,Saturday,17,Weekend
2008-02-09 18:00:00,1.2758333333333334,0.09136666666666667,239.7965,5.366666666666666,1.2758333333333334,0.0,0.0,0.0,1.2758333333333334,0,60,100.0,2008,2,Feb,Saturday,18,Weekend
2008-02-09 19:00:00,2.0024,0.3158,237.39433333333332,8.51,2.0024,0.0,0.006,0.081,1.9154,0,60,100.0,2008,2,Feb,Saturday,19,Weekend
2008-02-09 20:00:00,3.920866666666667,0.32483333333333336,237.06016666666667,16.563333333333333,3.9208666666666665,0.0,1.282,0.784,1.8548666666666667,0,60,100.0,2008,2,Feb,Saturday,20,Weekend
2008-02-09 21:00:00,3.8760333333333334,0.1335,238.11966666666666,16.32,3.8760333333333334,0.5569999999999999,0.6859999999999999,0.763,1.8700333333333332,0,60,100.0,2008,2,Feb,Saturday,21,Weekend
2008-02-09 22:00:00,1.549,0.0895,241.17516666666668,6.383333333333334,1.549,0.069,0.0,0.02,1.46,0,60,100.0,2008,2,Feb,Saturday,22,Weekend
2008-02-09 23:00:00,1.4002000000000001,0.0618,243.00083333333333,5.783333333333333,1.4002,0.588,0.003,0.0,0.8092,0,60,100.0,2008,2,Feb,Saturday,23,Weekend
2008-02-10 00:00:00,0.5429333333333334,0.10713333333333333,243.91833333333335,2.2233333333333336,0.5429333333333333,0.0,0.034,0.0,0.5089333333333333,0,60,100.0,2008,2,Feb,Sunday,0,Weekend
2008-02-10 01:00:00,0.27090000000000003,0.06463333333333333,244.78166666666667,1.1900000000000002,0.27090000000000003,0.0,0.0,0.0,0.27090000000000003,0,60,100.0,2008,2,Feb,Sunday,1,Weekend
2008-02-10 02:00:00,0.26913333333333334,0.06583333333333334,244.2585,1.1733333333333333,0.26913333333333334,0.0,0.0,0.0,0.26913333333333334,0,60,100.0,2008,2,Feb,Sunday,2,Weekend
2008-02-10 03:00:00,0.31126666666666664,0.0985,244.95016666666666,1.3166666666666667,0.3112666666666667,0.0,0.037,0.0,0.27426666666666666,0,60,100.0,2008,2,Feb,Sunday,3,Weekend
2008-02-10 04:00:00,0.8040333333333334,0.059866666666666665,243.39350000000002,3.3266666666666667,0.8040333333333334,0.0,0.0,0.5309999999999999,0.2730333333333334,0,60,100.0,2008,2,Feb,Sunday,4,Weekend
2008-02-10 05:00:00,0.3266666666666667,0.06976666666666667,243.2985,1.4166666666666667,0.32666666666666666,0.0,0.0,0.048,0.2786666666666667,0,60,100.0,2008,2,Feb,Sunday,5,Weekend
2008-02-10 06:00:00,0.30063333333333336,0.11083333333333334,242.73716666666667,1.3433333333333333,0.30063333333333336,0.0,0.017,0.0,0.28363333333333335,0,60,100.0,2008,2,Feb,Sunday,6,Weekend
2008-02-10 07:00:00,0.3915666666666667,0.06983333333333334,241.38216666666668,1.6433333333333335,0.3915666666666667,0.0,0.019,0.0,0.37256666666666666,0,60,100.0,2008,2,Feb,Sunday,7,Weekend
2008-02-10 08:00:00,0.7824666666666666,0.05486666666666666,241.84333333333333,3.353333333333333,0.7824666666666666,0.0,0.0,0.0,0.7824666666666666,0,60,100.0,2008,2,Feb,Sunday,8,Weekend
2008-02-10 09:00:00,1.2375666666666667,0.04926666666666667,239.48483333333334,5.1866666666666665,1.2375666666666667,0.0,0.0,0.551,0.6865666666666667,0,60,100.0,2008,2,Feb,Sunday,9,Weekend
2008-02-10 10:00:00,1.9067,0.07416666666666667,240.30249999999998,8.0,1.9067,0.0,0.585,0.51,0.8117,0,60,100.0,2008,2,Feb,Sunday,10,Weekend
2008-02-10 11:00:00,0.38373333333333337,0.09993333333333335,243.19083333333336,1.6466666666666667,0.3837333333333333,0.0,0.028,0.0,0.35573333333333335,0,60,100.0,2008,2,Feb,Sunday,11,Weekend
2008-02-10 12:00:00,2.5036666666666667,0.19340000000000002,241.675,10.453333333333335,2.5036666666666667,0.0,1.416,0.27199999999999996,0.8156666666666668,0,60,100.0,2008,2,Feb,Sunday,12,Weekend
