datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,energy_kwh,sub_metering_1_kwh,sub_metering_2_kwh,sub_metering_3_kwh,other_energy_kwh,was_imputed,observed_minutes,coverage_pct,year,month,month_name,day_name,day_type,anomaly_status
2007-09-18,0.8107777777777778,0.102175,238.26067361111112,3.5127777777777776,19.458666666666666,1.888,2.029,5.425,10.118066666666666,0,1440,100.0,2007,9,Sep,Tuesday,Weekday,Normal
2007-09-19,0.9018638888888889,0.1054125,240.30520833333333,3.8833333333333333,21.644733333333335,0.0,2.743,7.937,10.965833333333332,0,1440,100.0,2007,9,Sep,Wednesday,Weekday,Normal
2007-09-20,0.8718972222222222,0.09229722222222221,239.71498611111113,3.720972222222222,20.925533333333334,1.056,0.489,9.996,9.385566666666666,0,1440,100.0,2007,9,Sep,Thursday,Weekday,Normal
2007-09-21,0.8602638888888888,0.10613472222222223,239.38146527777778,3.732638888888889,20.646333333333335,3.13,2.745,6.316,8.455333333333334,0,1440,100.0,2007,9,Sep,Friday,Weekday,Normal
2007-09-22,0.8167861111111111,0.12738333333333332,239.48303472222221,3.515138888888889,19.602866666666667,0.944,1.311,7.688,9.6599,0,1440,100.0,2007,9,Sep,Saturday,Weekend,Normal
2007-09-23,0.9847013888888889,0.16873194444444445,239.50043055555554,4.28,23.632833333333334,2.831,1.929,7.382,11.493233333333333,0,1440,100.0,2007,9,Sep,Sunday,Weekend,Normal
2007-09-24,0.9406458333333333,0.13723888888888888,238.60060416666667,4.078749999999999,22.5755,0.9289999999999999,3.935,7.955,9.756533333333334,0,1440,100.0,2007,9,Sep,Monday,Weekday,Normal
2007-09-25,1.2252375,0.09033194444444445,238.0996111111111,5.206388888888889,29.4057,0.9159999999999999,2.253,9.82,16.4167,0,1440,100.0,2007,9,Sep,Tuesday,Weekday,Normal
2007-09-26,1.271875,0.11763611111111111,239.41785416666667,5.396944444444444,30.525,1.058,9.452,5.695,14.32,2,1440,100.0,2007,9,Sep,Wednesday,Weekday,Normal
2007-09-27,0.9670833333333333,0.10465972222222222,239.56705555555556,4.0777777777777775,23.21,1.066,0.643,7.324,14.177,0,1440,100.0,2007,9,Sep,Thursday,Weekday,Normal
2007-09-28,1.1670125,0.15466527777777778,239.46243055555558,4.994166666666667,28.0083,0.996,3.722,9.952,13.3383,0,1440,100.0,2007,9,Sep,Friday,Weekday,Normal
2007-09-29,1.5948069444444444,0.12647361111111113,239.1401111111111,6.7931944444444445,38.27536666666666,4.085,7.457,8.19,18.5434,0,1440,100.0,2007,9,Sep,Saturday,Weekend,Normal
2007-09-30,1.0529791666666666,0.11360277777777777,240.0647847222222,4.452500000000001,25.2715,1.405,0.582,10.225,13.0595,0,1440,100.0,2007,9,Sep,Sunday,Weekend,Normal
2007-10-01,1.1950847222222223,0.10189861111111112,239.23991666666666,5.0737499999999995,28.682033333333333,1.507,6.622,5.96,14.5943,0,1440,100.0,2007,10,Oct,Monday,Weekday,Normal
2007-10-02,1.526988888888889,0.11238055555555555,238.49379166666665,6.474027777777778,36.647733333333335,0.508,8.022,12.815,15.302733333333332,0,1440,100.0,2007,10,Oct,Tuesday,Weekday,Normal
2007-10-03,0.8892041666666667,0.10954027777777778,239.26106944444444,3.8,21.3409,0.979,5.024,3.692,11.6459,0,1440,100.0,2007,10,Oct,Wednesday,Weekday,Normal
2007-10-04,1.0544847222222222,0.09614444444444445,239.2050763888889,4.454583333333334,25.30763333333333,2.4,0.444,9.71,12.753633333333333,0,1440,100.0,2007,10,Oct,Thursday,Weekday,Normal
2007-10-05,0.9681194444444445,0.10460833333333333,238.8271111111111,4.089722222222222,23.234866666666665,0.0,0.35100000000000003,9.425,13.458866666666665,0,1440,100.0,2007,10,Oct,Friday,Weekday,Normal
2007-10-06,1.2196111111111112,0.1293,238.38071527777777,5.167638888888889,29.270666666666667,4.84,0.34700000000000003,9.666,14.417666666666666,0,1440,100.0,2007,10,Oct,Saturday,Weekend,Normal
2007-10-07,1.4625791666666668,0.10637361111111111,238.8262777777778,6.207916666666667,35.1019,2.4979999999999998,8.255,10.886000000000001,13.4629,0,1440,100.0,2007,10,Oct,Sunday,Weekend,Normal
2007-10-08,0.7605847222222222,0.08465,239.09654861111113,3.2311111111111113,18.254033333333332,0.0,0.42,5.082,12.752033333333333,0,1440,100.0,2007,10,Oct,Monday,Weekday,Normal
2007-10-09,1.172123611111111,0.1109736111111111,238.87914583333333,4.9823611111111115,28.130966666666666,2.034,2.147,9.290000000000001,14.659966666666666,0,1440,100.0,2007,10,Oct,Tuesday,Weekday,Normal
2007-10-10,0.8103972222222222,0.09218888888888889,239.4211597222222,3.4886111111111116,19.449533333333335,1.863,2.117,3.345,12.124533333333334,0,1440,100.0,2007,10,Oct,Wednesday,Weekday,Normal
2007-10-11,1.2030874999999999,0.106325,238.4441527777778,5.1090277777777775,28.8741,2.63,0.41400000000000003,7.806,18.0241,0,1440,100.0,2007,10,Oct,Thursday,Weekday,Normal
2007-10-12,1.3295166666666667,0.09582222222222223,238.48131250000003,5.667083333333333,31.9084,1.02,5.028,11.659,14.2014,0,1440,100.0,2007,10,Oct,Friday,Weekday,Normal
2007-10-13,1.3380055555555557,0.08694722222222222,238.76540972222222,5.700694444444444,32.11213333333333,0.969,3.799,8.463000000000001,18.881133333333334,0,1440,100.0,2007,10,Oct,Saturday,Weekend,Normal
2007-10-14,1.431425,0.1042013888888889,239.1010347222222,6.078749999999999,34.3542,2.9299999999999997,7.494,7.126,16.8042,0,1440,100.0,2007,10,Oct,Sunday,Weekend,Normal
2007-10-15,0.8793958333333333,0.08207083333333333,239.29270833333334,3.7219444444444445,21.1055,1.061,0.339,7.654,12.051499999999999,0,1440,100.0,2007,10,Oct,Monday,Weekday,Normal
2007-10-16,1.3641958333333333,0.1287597222222222,238.86261805555554,5.823194444444444,32.7407,0.0,7.8709999999999996,9.876,14.994033333333332,0,1440,100.0,2007,10,Oct,Tuesday,Weekday,Normal
2007-10-17,1.0950902777777778,0.09472222222222222,239.19213194444444,4.6369444444444445,26.282166666666665,1.065,0.453,8.968,15.796533333333333,0,1440,100.0,2007,10,Oct,Wednesday,Weekday,Normal
2007-10-18,1.054534722222222,0.08506944444444445,239.80028472222222,4.43375,25.308833333333332,1.162,0.317,9.864,13.965833333333332,0,1440,100.0,2007,10,Oct,Thursday,Weekday,Normal
2007-10-19,1.4483666666666668,0.08435972222222222,239.65217361111112,6.103194444444445,34.7608,1.299,3.124,11.648,18.6898,0,1440,100.0,2007,10,Oct,Friday,Weekday,Normal
2007-10-20,1.1529486111111111,0.09690555555555556,241.82481944444444,4.814722222222222,27.670766666666665,2.363,0.296,13.225,11.786766666666667,0,1440,100.0,2007,10,Oct,Saturday,Weekend,Normal
2007-10-21,1.3485694444444445,0.10696388888888889,241.49074305555555,5.701666666666666,32.36566666666667,3.7119999999999997,4.357,7.313,16.983666666666668,0,1440,100.0,2007,10,Oct,Sunday,Weekend,Normal
2007-10-22,1.1478444444444444,0.08084027777777777,240.54540277777778,4.805833333333333,27.548266666666667,0.0,0.299,13.027,14.222266666666666,0,1440,100.0,2007,10,Oct,Monday,Weekday,Normal
2007-10-23,1.3608972222222222,0.08892083333333332,241.23120833333334,5.719166666666667,32.66153333333333,1.067,5.2139999999999995,10.68,15.700533333333333,2,1440,100.0,2007,10,Oct,Tuesday,Weekday,Normal
2007-10-24,1.2955805555555555,0.10193194444444445,240.80827083333332,5.473194444444444,31.093933333333332,4.459,0.364,9.115,17.155933333333333,0,1440,100.0,2007,10,Oct,Wednesday,Weekday,Normal
2007-10-25,1.2874430555555554,0.09180555555555554,240.47263194444446,5.413611111111111,30.898633333333333,1.478,2.433,7.385,19.602899999999998,0,1440,100.0,2007,10,Oct,Thursday,Weekday,Normal
2007-10-26,0.9983111111111111,0.07616388888888889,240.68085416666665,4.365833333333334,23.959466666666668,0.0,0.34800000000000003,5.766,17.845466666666667,0,1440,100.0,2007,10,Oct,Friday,Weekday,Normal
2007-10-27,1.2400611111111113,0.07582361111111112,240.20120833333334,5.309166666666666,29.761466666666667,1.3739999999999999,4.856,8.949,14.582466666666667,0,1440,100.0,2007,10,Oct,Saturday,Weekend,Normal
2007-10-28,0.3556652777777778,0.06409583333333334,240.86605555555556,1.485277777777778,8.535966666666667,0.0,0.28300000000000003,1.765,6.487966666666667,0,1440,100.0,2007,10,Oct,Sunday,Weekend,Normal
2007-10-29,0.37876944444444444,0.06041527777777778,241.19330555555555,1.5744444444444443,9.090466666666666,0.0,0.269,2.749,6.072466666666667,0,1440,100.0,2007,10,Oct,Monday,Weekday,Normal
2007-10-30,0.5632,0.06238888888888889,240.62592361111112,2.3513888888888888,13.5168,0.0,1.935,4.256,7.3258,0,1440,100.0,2007,10,Oct,Tuesday,Weekday,Normal
2007-10-31,0.8911180555555556,0.07444444444444445,240.33897916666666,3.7423611111111112,21.386833333333332,0.0,4.7,8.915,7.771833333333333,0,1440,100.0,2007,10,Oct,Wednesday,Weekday,Normal
2007-11-01,0.3445944444444444,0.05905972222222223,240.93840277777778,1.4359722222222224,8.270266666666666,0.0,0.293,1.9909999999999999,5.986266666666666,0,1440,100.0,2007,11,Nov,Thursday,Weekday,Normal
2007-11-02,1.002501388888889,0.06483472222222222,239.3489861111111,4.202638888888889,24.060033333333333,1.3459999999999999,2.115,12.245000000000001,8.354033333333334,0,1440,100.0,2007,11,Nov,Friday,Weekday,Normal
2007-11-03,0.3420486111111111,0.06119722222222222,240.19050694444445,1.4343055555555557,8.209166666666667,0.0,0.28200000000000003,1.936,5.9911666666666665,0,1440,100.0,2007,11,Nov,Saturday,Weekend,Normal
2007-11-04,1.0317263888888888,0.09639027777777777,240.20552083333334,4.384027777777778,24.761433333333333,0.0,4.3870000000000005,7.0680000000000005,13.306433333333333,0,1440,100.0,2007,11,Nov,Sunday,Weekend,Normal
2007-11-05,1.0420777777777779,0.09121527777777777,239.65911111111112,4.39625,25.009866666666667,1.265,0.397,6.583,16.765166666666666,0,1440,100.0,2007,11,Nov,Monday,Weekday,Normal
2007-11-06,1.4460958333333334,0.13925416666666668,238.70195833333335,6.149861111111111,34.7063,1.105,5.515,10.69,17.3963,0,1440,100.0,2007,11,Nov,Tuesday,Weekday,Normal
2007-11-07,1.2810819444444446,0.1343888888888889,239.5649097222222,5.481111111111111,30.745966666666668,5.042,0.301,6.374,19.028966666666665,0,1440,100.0,2007,11,Nov,Wednesday,Weekday,Normal
2007-11-08,1.0424027777777778,0.09354027777777778,240.75264583333333,4.435,25.017666666666667,1.7149999999999999,0.314,6.5,16.488666666666667,0,1440,100.0,2007,11,Nov,Thursday,Weekday,Normal
2007-11-09,1.5077958333333334,0.07864027777777778,238.71543749999998,6.367222222222222,36.1871,0.0,4.5729999999999995,15.375,16.2391,0,1440,100.0,2007,11,Nov,Friday,Weekday,Normal
2007-11-10,1.813611111111111,0.1650361111111111,239.11040972222222,7.706944444444445,43.526666666666664,3.697,0.304,13.767,25.758666666666667,0,1440,100.0,2007,11,Nov,Saturday,Weekend,Normal
2007-11-11,1.3105027777777778,0.12889583333333335,240.26026388888891,5.540555555555556,31.452066666666667,3.445,0.32,6.024,21.663066666666666,0,1440,100.0,2007,11,Nov,Sunday,Weekend,Normal
2007-11-12,1.4973236111111112,0.09546388888888888,239.82559027777776,6.271944444444444,35.935766666666666,1.018,4.165,13.281,17.471766666666667,0,1440,100.0,2007,11,Nov,Monday,Weekday,Normal
2007-11-13,1.537776388888889,0.09788333333333334,241.12297916666668,6.4534722222222225,36.90663333333333,0.978,4.933,11.076,19.919633333333334,0,1440,100.0,2007,11,Nov,Tuesday,Weekday,Normal
2007-11-14,1.4222180555555555,0.0983263888888889,239.9460277777778,5.9406944444444445,34.13323333333334,1.055,0.295,16.345,16.438233333333333,0,1440,100.0,2007,11,Nov,Wednesday,Weekday,Normal
2007-11-15,1.0361027777777778,0.09240694444444444,239.98499305555558,4.396388888888889,24.866466666666668,1.6059999999999999,0.5710000000000001,7.503,15.186466666666666,0,1440,100.0,2007,11,Nov,Thursday,Weekday,Normal
2007-11-16,1.6039958333333333,0.08609583333333333,240.9835138888889,6.718055555555556,38.4959,1.9909999999999999,4.66,13.564,18.2809,0,1440,100.0,2007,11,Nov,Friday,Weekday,Normal
2007-11-17,1.8125652777777779,0.1166875,240.6034236111111,7.598888888888888,43.50156666666667,2.588,2.199,14.99,23.724566666666668,0,1440,100.0,2007,11,Nov,Saturday,Weekend,Normal
2007-11-18,1.5165680555555556,0.11233472222222222,242.26045833333333,6.3476388888888895,36.39763333333333,5.201,2.097,7.066,22.033633333333334,0,1440,100.0,2007,11,Nov,Sunday,Weekend,Normal
2007-11-19,1.1969819444444445,0.07779861111111111,242.76635416666664,5.00625,28.727566666666668,1.089,0.253,10.75,16.635566666666666,0,1440,100.0,2007,11,Nov,Monday,Weekday,Normal
2007-11-20,1.4554555555555557,0.08668888888888888,241.33882638888886,6.090416666666667,34.930933333333336,1.015,3.9539999999999997,11.026,18.936866666666667,0,1440,100.0,2007,11,Nov,Tuesday,Weekday,Normal
2007-11-21,1.2187916666666667,0.09138750000000001,241.4952048611111,5.120694444444444,29.251,1.1405,0.549,9.4705,18.091,1,1440,100.0,2007,11,Nov,Wednesday,Weekday,Normal
2007-11-22,1.3419291666666666,0.09938055555555556,241.5650486111111,5.65625,32.2063,2.867,0.297,9.001,20.0413,0,1440,100.0,2007,11,Nov,Thursday,Weekday,Normal
2007-11-23,1.7518180555555556,0.09646666666666667,240.72236805555556,7.340694444444445,42.04363333333333,2.168,6.181,13.685,20.009633333333333,0,1440,100.0,2007,11,Nov,Friday,Weekday,Normal
2007-11-24,1.3187875,0.10452222222222222,241.80274305555557,5.512638888888889,31.6509,1.573,4.131,13.451,12.4959,0,1440,100.0,2007,11,Nov,Saturday,Weekend,Normal
2007-11-25,0.9691652777777777,0.08526111111111111,242.66115972222224,4.086666666666667,23.259966666666667,3.556,0.279,5.678,13.746966666666667,0,1440,100.0,2007,11,Nov,Sunday,Weekend,Normal
2007-11-26,1.0900805555555555,0.08128472222222222,241.11649305555557,4.601388888888889,26.161933333333334,1.088,0.28800000000000003,8.926,15.859933333333334,0,1440,100.0,2007,11,Nov,Monday,Weekday,Normal
2007-11-27,1.9451472222222224,0.09721805555555556,241.32109722222222,8.15625,46.68353333333334,1.063,11.02,15.111,19.489533333333334,0,1440,100.0,2007,11,Nov,Tuesday,Weekday,Normal
2007-11-28,1.1423194444444444,0.08016805555555556,242.89480555555556,4.775555555555556,27.415666666666667,1.182,0.769,7.81,17.654666666666667,0,1440,100.0,2007,11,Nov,Wednesday,Weekday,Normal
2007-11-29,1.1940680555555556,0.0824375,242.73200347222223,5.015694444444445,28.657633333333333,2.031,0.28300000000000003,8.818,17.525633333333335,1,1440,100.0,2007,11,Nov,Thursday,Weekday,Normal
2007-11-30,1.6192555555555557,0.10227777777777777,243.48774999999998,6.757222222222222,38.86213333333333,0.0,7.941,13.600999999999999,17.320133333333334,0,1440,100.0,2007,11,Nov,Friday,Weekday,Normal
2007-12-01,2.1770430555555556,0.20061944444444443,240.2660833333333,9.191527777777777,52.24903333333334,9.356,0.353,17.847,24.693033333333332,0,1440,100.0,2007,12,Dec,Saturday,Weekend,Normal
2007-12-02,2.045963888888889,0.22575138888888888,240.73000694444445,8.618611111111111,49.10313333333333,2.09,6.915,10.636,29.462133333333334,0,1440,100.0,2007,12,Dec,Sunday,Weekend,Normal
2007-12-03,1.2236527777777777,0.09160694444444444,241.07959027777775,5.165555555555556,29.36766666666667,1.141,0.299,10.427999999999999,17.499666666666666,0,1440,100.0,2007,12,Dec,Monday,Weekday,Normal
2007-12-04,1.4358583333333332,0.10070555555555555,241.53597916666666,6.045138888888889,34.4606,1.012,5.828,8.561,19.0596,0,1440,100.0,2007,12,Dec,Tuesday,Weekday,Normal
2007-12-05,1.4952222222222222,0.1238875,241.22788194444445,6.348194444444444,35.885333333333335,3.4219999999999997,0.295,10.919,21.249333333333333,0,1440,100.0,2007,12,Dec,Wednesday,Weekday,Normal
2007-12-06,1.7277319444444446,0.11245555555555556,239.7100972222222,7.337916666666667,41.46556666666667,4.7509999999999994,0.318,11.908,24.488566666666667,0,1440,100.0,2007,12,Dec,Thursday,Weekday,Normal
2007-12-07,1.2284833333333334,0.10252777777777777,240.6710486111111,5.157916666666666,29.4836,0.459,3.71,10.263,15.0516,0,1440,100.0,2007,12,Dec,Friday,Weekday,Normal
2007-12-08,1.5370861111111112,0.10718055555555556,239.55993055555555,6.508055555555556,36.89006666666667,1.133,2.354,12.283,21.120066666666666,0,1440,100.0,2007,12,Dec,Saturday,Weekend,Normal
2007-12-09,1.5795722222222222,0.1395388888888889,239.9150763888889,6.701527777777779,37.909733333333335,4.176,2.428,8.728,22.577733333333335,0,1440,100.0,2007,12,Dec,Sunday,Weekend,Normal
2007-12-10,1.2213569444444443,0.08681388888888888,241.90383333333335,5.174583333333333,29.312566666666665,1.1019999999999999,0.278,8.281,19.651566666666668,0,1440,100.0,2007,12,Dec,Monday,Weekday,Normal
2007-12-11,1.6007666666666664,0.09284583333333334,241.4602361111111,6.7122222222222225,38.4184,1.05,3.8169999999999997,12.74,20.8114,0,1440,100.0,2007,12,Dec,Tuesday,Weekday,Normal
2007-12-12,1.1028208333333334,0.08117083333333333,242.47632638888888,4.591111111111111,26.4677,1.152,0.254,7.7589999999999995,17.3027,0,1440,100.0,2007,12,Dec,Wednesday,Weekday,Normal
2007-12-13,1.2831569444444446,0.07742361111111111,241.82734027777778,5.419583333333334,30.795766666666665,1.103,1.448,8.911,19.333766666666666,0,1440,100.0,2007,12,Dec,Thursday,Weekday,Normal
2007-12-14,1.3713944444444444,0.1246875,241.9859236111111,5.757777777777778,32.913466666666665,0.98,3.8489999999999998,12.940999999999999,15.143466666666667,0,1440,100.0,2007,12,Dec,Friday,Weekday,Normal
2007-12-15,1.9006083333333335,0.1094625,241.28064583333332,7.98,45.6146,1.706,3.687,14.313,25.9086,0,1440,100.0,2007,12,Dec,Saturday,Weekend,Normal
2007-12-16,1.9182069444444443,0.08815138888888889,242.6849861111111,7.992222222222222,46.036966666666665,3.41,2.281,12.929,27.416966666666667,0,1440,100.0,2007,12,Dec,Sunday,Weekend,Normal
2007-12-17,1.2489555555555556,0.07306666666666667,242.62617708333335,5.189930555555556,29.974933333333333,1.636,0.243,10.567,17.528933333333335,1,1440,100.0,2007,12,Dec,Monday,Weekday,Normal
2007-12-18,1.8216625,0.10005555555555556,242.93998611111112,7.602083333333334,43.7199,1.123,5.81,11.093,25.6939,0,1440,100.0,2007,12,Dec,Tuesday,Weekday,Normal
2007-12-19,1.5250361111111113,0.07592777777777777,242.70109722222224,6.334444444444444,36.60086666666667,1.233,2.658,11.679,21.030866666666668,0,1440,100.0,2007,12,Dec,Wednesday,Weekday,Normal
2007-12-20,1.353998611111111,0.08294027777777778,243.16793750000002,5.613333333333333,32.49596666666667,1.859,0.276,13.591999999999999,16.768966666666667,0,1440,100.0,2007,12,Dec,Thursday,Weekday,Normal
2007-12-21,1.3767888888888888,0.0739375,242.88163194444445,5.713749999999999,33.04293333333333,1.191,0.2,12.251,19.400933333333334,0,1440,100.0,2007,12,Dec,Friday,Weekday,Normal
2007-12-22,1.8133777777777778,0.09813472222222222,242.14553472222224,7.593472222222222,43.52106666666667,3.819,4.55,12.673,22.479066666666668,0,1440,100.0,2007,12,Dec,Saturday,Weekend,Normal
2007-12-23,1.67295,0.12241111111111111,242.5579375,6.982777777777779,40.1508,1.9709999999999999,3.0909999999999997,11.962,23.1268,0,1440,100.0,2007,12,Dec,Sunday,Weekend,Normal
2007-12-24,1.56795,0.10399583333333333,242.6504236111111,6.549722222222223,37.6308,2.985,2.316,14.35,17.9798,0,1440,100.0,2007,12,Dec,Monday,Weekday,Normal
2007-12-25,1.8715055555555555,0.105425,242.98086805555556,7.790972222222222,44.916133333333335,4.588,3.368,9.084,27.876133333333332,0,1440,100.0,2007,12,Dec,Tuesday,Weekday,Normal
2007-12-26,1.7918611111111113,0.09744027777777778,242.39239583333332,7.426111111111111,43.004666666666665,1.109,2.773,9.48,29.642666666666667,0,1440,100.0,2007,12,Dec,Wednesday,Weekday,Normal
2007-12-27,1.7584708333333332,0.1323486111111111,242.1116111111111,7.395833333333333,42.2033,4.122,1.49,7.96,28.6313,0,1440,100.0,2007,12,Dec,Thursday,Weekday,Normal
2007-12-28,2.1618416666666667,0.1436111111111111,242.28447916666667,9.030555555555555,51.8842,1.98,8.554,15.823,25.5272,0,1440,100.0,2007,12,Dec,Friday,Weekday,Normal
2007-12-29,2.290941666666667,0.13881388888888888,240.55066666666667,9.56,54.9826,4.836,2.434,14.905999999999999,32.8066,0,1440,100.0,2007,12,Dec,Saturday,Weekend,High usage
2007-12-30,1.777025,0.12391388888888889,242.0991736111111,7.465694444444445,42.6486,3.5949999999999998,3.597,13.485,21.9716,0,1440,100.0,2007,12,Dec,Sunday,Weekend,Normal
2007-12-31,1.5392652777777778,0.10106666666666667,241.09479166666668,6.455,36.942366666666665,0.0,3.457,14.071,19.414366666666666,0,1440,100.0,2007,12,Dec,Monday,Weekday,Normal
2008-01-01,1.916484722222222,0.09896388888888889,241.0366736111111,7.978611111111111,45.99563333333333,2.461,2.739,12.354999999999999,28.440633333333334,0,1440,100.0,2008,1,Jan,Tuesday,Weekday,Normal
2008-01-02,1.1417402777777779,0.07754583333333333,242.41745138888888,4.770416666666667,27.401766666666667,0.0,3.094,8.987,15.320766666666668,0,1440,100.0,2008,1,Jan,Wednesday,Weekday,Normal
2008-01-03,1.048686111111111,0.08415416666666667,243.0774583333333,4.401666666666666,25.168466666666667,1.13,0.846,6.671,16.521466666666665,0,1440,100.0,2008,1,Jan,Thursday,Weekday,Normal
2008-01-04,1.5915638888888888,0.09493472222222221,241.27338194444442,6.715138888888888,38.19753333333333,1.2409999999999999,5.326,11.752,19.878533333333333,0,1440,100.0,2008,1,Jan,Friday,Weekday,Normal
2008-01-05,1.5161444444444445,0.08990555555555556,238.82294444444443,6.446805555555556,36.38746666666667,2.113,0.28600000000000003,14.591000000000001,19.397466666666666,0,1440,100.0,2008,1,Jan,Saturday,Weekend,Normal
2008-01-06,1.2674888888888889,0.08122083333333333,239.40729166666668,5.390138888888889,30.419733333333333,1.966,2.445,7.824,18.184733333333334,0,1440,100.0,2008,1,Jan,Sunday,Weekend,Normal
2008-01-07,1.177648611111111,0.080675,240.74393750000002,4.915277777777778,28.263566666666666,1.288,0.28200000000000003,10.294,16.399566666666665,0,1440,100.0,2008,1,Jan,Monday,Weekday,Normal
2008-01-08,1.4191319444444443,0.08850833333333333,240.82180555555558,5.99,34.05916666666667,2.197,3.511,9.793,18.558166666666665,0,1440,100.0,2008,1,Jan,Tuesday,Weekday,Normal
2008-01-09,1.2419722222222223,0.08703888888888889,241.2586388888889,5.231944444444444,29.807333333333332,1.162,0.28400000000000003,8.963,19.398333333333333,0,1440,100.0,2008,1,Jan,Wednesday,Weekday,Normal
2008-01-10,1.3153305555555557,0.08368333333333333,240.80713888888891,5.5945833333333335,31.567933333333333,1.307,0.28500000000000003,9.991999999999999,19.983933333333333,0,1440,100.0,2008,1,Jan,Thursday,Weekday,Normal
2008-01-11,1.1845958333333333,0.06630833333333333,240.41004861111108,4.963472222222222,28.4303,1.261,0.29,7.997,18.8823,0,1440,100.0,2008,1,Jan,Friday,Weekday,Normal
2008-01-12,1.9940333333333333,0.11300277777777777,239.96018055555552,8.523888888888889,47.8568,5.594,2.621,11.116,28.5258,0,1440,100.0,2008,1,Jan,Saturday,Weekend,Normal
2008-01-13,2.0042395833333333,0.10053124999999999,239.74699652777778,8.45673611111111,48.10175,6.5055,0.3415,9.3785,31.87625,1,1440,100.0,2008,1,Jan,Sunday,Weekend,Normal
2008-01-14,1.4062027777777777,0.08340972222222222,240.29900694444444,6.014583333333333,33.748866666666665,5.918,0.339,9.738,17.753866666666667,0,1440,100.0,2008,1,Jan,Monday,Weekday,Normal
2008-01-15,1.865911111111111,0.07857222222222222,240.7094861111111,7.891249999999999,44.781866666666666,0.782,6.883,14.512,22.604866666666666,0,1440,100.0,2008,1,Jan,Tuesday,Weekday,Normal
2008-01-16,1.4832305555555554,0.08953472222222222,240.42214583333333,6.319583333333334,35.59753333333333,1.162,3.43,9.391,21.614533333333334,0,1440,100.0,2008,1,Jan,Wednesday,Weekday,Normal
2008-01-17,1.0918625,0.08105416666666666,241.62799305555555,4.6450000000000005,26.2047,1.007,0.35000000000000003,8.657,16.1907,0,1440,100.0,2008,1,Jan,Thursday,Weekday,Normal
2008-01-18,1.5187416666666667,0.08284027777777778,239.93293055555554,6.432222222222222,36.4498,1.034,0.846,14.983,19.5868,0,1440,100.0,2008,1,Jan,Friday,Weekday,Normal
2008-01-19,1.3752125,0.0937375,239.60592361111114,5.828888888888889,33.0051,2.521,6.054,8.015,16.4151,0,1440,100.0,2008,1,Jan,Saturday,Weekend,Normal
2008-01-20,1.208588888888889,0.09625972222222222,239.94454166666668,5.148888888888889,29.006133333333334,1.775,0.38,4.94,21.911133333333332,0,1440,100.0,2008,1,Jan,Sunday,Weekend,Normal
2008-01-21,1.2909708333333334,0.085,239.56475,5.519027777777778,30.9833,0.0,0.376,10.447,20.1603,0,1440,100.0,2008,1,Jan,Monday,Weekday,Normal
2008-01-22,1.6145958333333335,0.09962638888888888,240.09477777777778,6.92875,38.7503,4.67,7.64,7.552,18.8883,0,1440,100.0,2008,1,Jan,Tuesday,Weekday,Normal
2008-01-23,1.3071583333333334,0.07498888888888888,240.90704861111112,5.520277777777777,31.3718,1.1159999999999999,0.387,13.359,16.5098,0,1440,100.0,2008,1,Jan,Wednesday,Weekday,Normal
2008-01-24,1.142376388888889,0.07243472222222222,240.77922916666668,4.887916666666667,27.417033333333332,1.107,0.32,5.9350000000000005,20.055033333333334,0,1440,100.0,2008,1,Jan,Thursday,Weekday,Normal
2008-01-25,1.5554555555555558,0.08307361111111111,240.70544444444445,6.544027777777777,37.330933333333334,0.0,2.421,11.408999999999999,23.500933333333332,0,1440,100.0,2008,1,Jan,Friday,Weekday,Normal
2008-01-26,1.9687416666666666,0.11695972222222221,239.76020833333334,8.366666666666667,47.2498,4.925,0.311,15.606,26.407799999999998,0,1440,100.0,2008,1,Jan,Saturday,Weekend,Normal
2008-01-27,1.6540041666666667,0.09774861111111112,241.3036736111111,6.984861111111112,39.6961,3.725,3.818,7.367,24.7861,0,1440,100.0,2008,1,Jan,Sunday,Weekend,Normal
2008-01-28,1.6029138888888887,0.07488611111111111,240.46677777777776,6.769583333333334,38.46993333333333,1.142,0.28,12.792,24.255933333333335,0,1440,100.0,2008,1,Jan,Monday,Weekday,Normal
2008-01-29,1.85835,0.08137222222222222,240.62310416666668,7.8422222222222215,44.6004,1.4869999999999999,6.199,11.077,25.8374,0,1440,100.0,2008,1,Jan,Tuesday,Weekday,Normal
2008-01-30,1.1393375,0.08088194444444444,241.61465277777776,4.826388888888889,27.3441,0.0,0.261,7.261,19.8221,0,1440,100.0,2008,1,Jan,Wednesday,Weekday,Normal
2008-01-31,1.3568902777777778,0.09553888888888888,241.88574999999997,5.793333333333333,32.56536666666667,1.165,0.267,9.437,21.696366666666666,0,1440,100.0,2008,1,Jan,Thursday,Weekday,Normal
2008-02-01,1.0657305555555556,0.12447916666666667,240.36027083333332,4.5176388888888885,25.57753333333333,0.33599999999999997,0.28,7.241,17.720533333333332,0,1440,100.0,2008,2,Feb,Friday,Weekday,Normal
2008-02-02,2.0419770833333333,0.1607097222222222,240.28889930555556,8.656319444444446,49.00745,6.2835,2.7640000000000002,15.205,24.75495,1,1440,100.0,2008,2,Feb,Saturday,Weekend,Normal
